timestamp,cpu,memory,disk
2026-04-24 01:31:21,79.6,89.2,0.7
2026-04-24 01:31:23,40.7,89.5,0.7
2026-04-24 01:31:25,55.9,88.9,0.7
2026-04-24 01:31:27,46.8,88.3,0.7
2026-04-24 01:31:29,66.4,88.9,0.7
2026-04-24 01:31:31,50.9,89.2,0.7
2026-04-24 01:31:33,38.0,89.9,0.7
2026-04-24 01:31:35,26.1,90.1,0.7
2026-04-24 01:31:37,31.8,90.1,0.7
2026-04-24 01:31:39,34.2,90.0,0.7
2026-04-24 01:31:41,35.2,90.1,0.7
2026-04-24 01:31:43,19.6,89.9,0.7
2026-04-24 01:31:45,31.0,89.6,0.7
2026-04-24 01:31:47,42.2,89.8,0.7
2026-04-24 01:31:49,38.4,90.2,0.7
2026-04-24 01:31:51,45.8,89.3,0.7
2026-04-24 01:31:53,46.9,89.2,0.7
2026-04-24 01:31:55,40.7,89.5,0.7
2026-04-24 01:31:57,20.2,88.9,0.7
2026-04-24 01:31:59,45.2,89.5,0.7
2026-04-24 01:32:01,55.4,88.7,0.7
2026-04-24 01:32:03,41.4,88.3,0.7
2026-04-24 01:32:05,39.2,88.5,0.7
2026-04-24 01:32:07,24.1,88.0,0.7
2026-04-24 01:32:09,31.5,88.1,0.7
2026-04-24 01:32:11,34.9,88.1,0.7
2026-04-24 01:32:13,51.7,88.3,0.7
2026-04-24 01:32:15,54.6,88.6,0.7
2026-04-24 01:32:17,46.6,87.7,0.7
2026-04-24 01:32:19,46.9,87.9,0.7
2026-04-24 01:32:21,34.5,88.0,0.7
2026-04-24 01:32:23,31.9,87.9,0.7
2026-04-24 01:32:25,31.7,88.1,0.7
2026-04-24 01:32:27,33.9,88.0,0.7
2026-04-24 01:32:29,32.3,87.9,0.7
2026-04-24 01:32:31,33.4,87.9,0.7
2026-04-24 01:32:33,30.3,88.0,0.7
2026-04-24 01:32:35,48.9,88.1,0.7
2026-04-24 01:32:37,51.0,88.1,0.7
2026-04-24 01:32:39,29.9,88.0,0.7
2026-04-24 01:32:41,31.5,88.0,0.7
2026-04-24 01:32:43,32.0,88.1,0.7
2026-04-24 01:32:45,28.7,88.1,0.7
2026-04-24 01:32:47,30.9,88.1,0.7
2026-04-24 01:32:49,39.3,88.0,0.7
2026-04-24 01:32:51,43.7,88.0,0.7
2026-04-24 01:32:53,14.5,87.3,0.7
2026-04-24 01:32:55,14.6,87.2,0.7
2026-04-24 01:32:57,14.8,87.3,0.7
2026-04-24 01:32:59,14.3,87.1,0.7
2026-04-24 01:33:01,18.9,87.0,0.7
2026-04-24 01:33:03,21.3,87.2,0.7
2026-04-24 01:33:05,35.9,87.9,0.7
2026-04-24 01:33:07,28.8,87.8,0.7
2026-04-24 01:33:09,31.9,87.9,0.7
2026-04-24 01:33:11,58.7,88.4,0.7
2026-04-24 01:33:13,53.0,88.6,0.7
2026-04-24 01:33:15,32.0,88.2,0.7
2026-04-24 01:33:17,44.9,87.7,0.7
2026-04-24 01:33:19,36.6,88.9,0.7
2026-04-24 01:33:21,25.1,88.8,0.7
2026-04-24 01:33:23,22.6,88.8,0.7
2026-04-24 01:33:25,21.5,88.6,0.7
2026-04-24 01:33:27,51.2,88.8,0.7
2026-04-24 01:33:29,23.1,88.8,0.7
2026-04-24 01:33:31,58.6,89.0,0.7
2026-04-24 01:33:33,16.8,88.4,0.7
2026-04-24 01:33:35,19.4,88.0,0.7
2026-04-24 01:33:37,17.3,87.9,0.7
2026-04-24 01:33:39,22.7,87.8,0.7
2026-04-24 01:33:41,27.6,87.3,0.7
2026-04-24 01:33:43,7.4,86.9,0.7
2026-04-24 01:33:45,13.7,86.9,0.7
2026-04-24 01:33:47,27.3,86.9,0.7
2026-04-24 01:33:49,17.0,86.9,0.7
2026-04-24 01:33:51,15.3,87.0,0.7
2026-04-24 01:33:53,8.1,86.9,0.7
2026-04-24 01:33:55,46.3,87.3,0.7
2026-04-24 01:33:57,36.6,86.9,0.7
2026-04-24 01:33:59,37.6,87.2,0.7
2026-04-24 01:34:01,12.9,87.3,0.7
2026-04-24 01:34:03,16.5,87.3,0.7
2026-04-24 01:34:05,18.4,87.4,0.7
2026-04-24 01:34:07,5.8,87.3,0.7
2026-04-24 01:34:09,16.9,87.3,0.7
2026-04-24 01:34:11,18.0,87.3,0.7
2026-04-24 01:34:13,19.7,87.2,0.7
2026-04-24 01:34:15,20.0,87.2,0.7
2026-04-24 01:34:17,18.3,87.2,0.7
2026-04-24 01:34:19,18.5,87.4,0.7
2026-04-24 01:34:21,15.8,87.4,0.7
2026-04-24 01:34:23,24.4,87.5,0.7
2026-04-24 01:34:25,24.4,87.5,0.7
2026-04-24 01:34:27,16.0,87.4,0.7
2026-04-24 01:34:29,18.5,87.5,0.7
2026-04-24 01:34:31,35.7,87.4,0.7
2026-04-24 01:34:33,26.5,87.4,0.7
2026-04-24 01:34:35,26.5,87.4,0.7
2026-04-24 01:34:37,32.9,87.3,0.7
2026-04-24 01:34:39,18.1,87.2,0.7
2026-04-24 01:34:41,15.0,87.3,0.7
2026-04-24 01:34:43,16.0,87.3,0.7
2026-04-24 01:34:45,23.9,87.3,0.7
2026-04-24 01:34:47,24.5,87.4,0.7
2026-04-24 01:34:49,41.0,87.6,0.7
2026-04-24 01:34:51,38.8,87.4,0.7
2026-04-24 01:34:53,13.3,87.2,0.7
2026-04-24 01:34:55,2.2,87.0,0.7
2026-04-24 01:34:57,2.2,87.1,0.7
2026-04-24 01:34:59,13.2,87.1,0.7
2026-04-24 01:35:01,20.8,87.2,0.7
2026-04-24 01:35:03,18.9,87.2,0.7
2026-04-24 01:35:05,19.1,87.3,0.7
2026-04-24 01:35:07,3.3,87.3,0.7
2026-04-24 01:35:09,1.6,87.3,0.7
2026-04-24 01:35:11,3.6,87.3,0.7
2026-04-24 01:35:13,30.3,87.2,0.7
2026-04-24 01:35:15,5.8,87.1,0.7
2026-04-24 01:35:17,13.6,87.4,0.7
2026-04-24 01:35:19,14.0,87.6,0.7
2026-04-24 01:35:21,6.0,87.6,0.7
2026-04-24 01:35:23,4.8,87.6,0.7
2026-04-24 01:35:25,6.5,87.6,0.7
2026-04-24 01:35:27,5.6,87.6,0.7
2026-04-24 01:35:29,3.7,87.6,0.7
2026-04-24 01:35:31,4.4,87.6,0.7
2026-04-24 01:35:33,5.8,87.5,0.7
2026-04-24 01:35:35,6.0,87.5,0.7
2026-04-24 01:35:37,17.2,87.6,0.7
2026-04-24 01:35:39,5.8,87.6,0.7
2026-04-24 01:35:41,3.9,87.6,0.7
2026-04-24 01:35:43,2.1,87.5,0.7
2026-04-24 01:35:45,2.0,87.5,0.7
2026-04-24 01:35:47,2.1,87.5,0.7
2026-04-24 01:35:50,10.8,87.5,0.7
2026-04-24 01:35:52,2.1,87.6,0.7
2026-04-24 01:35:54,23.4,87.4,0.7
2026-04-24 01:35:56,18.8,87.3,0.7
2026-04-24 01:35:58,9.8,87.3,0.7
2026-04-24 01:36:00,5.0,87.3,0.7
2026-04-24 01:36:02,1.7,87.3,0.7
2026-04-24 01:36:04,3.8,87.4,0.7
2026-04-24 01:36:06,3.7,87.3,0.7
